ED_ID,Electoral Division Name (English),GAEILGE,CONTAE,COUNTY,PROVINCE,GUID,CENTROID_X,CENTROID_Y,AREA,ESRI_OID,Shape__Area,Shape__Length
267160,TURNAPIN,Turnapain,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cea-13a3-e055-000000000001,717365.57,740807.88,943505.13,1,943505.1296,4732.251966
267034,BLANCHARDSTOWN-TYRRELSTOWN,Baile Bhlainséir-Baile an Tirialaigh,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cdf-13a3-e055-000000000001,705543.55,741492.45,3927075.85,6,3927075.85,9876.548268
267035,BOHERNABREENA,Bóthar na Bruíne,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1ce0-13a3-e055-000000000001,711258.06,720929.15,43938821.49,8,43938821.49,32370.05645
267091,GARRISTOWN,Baile Gháire,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d7d-13a3-e055-000000000001,707351.47,757206.45,35597702.89,47,35597702.89,31158.4058
268146,TERENURE C,Tír an Iúir C,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1df2-13a3-e055-000000000001,713708.94,729864.27,707434.23,49,707434.2269,3581.171798
267120,SHANKILL-RATHMICHAEL,Seanchill-Ráth Michíl,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1e17-13a3-e055-000000000001,723292.48,720693.86,14930285.88,59,14930285.88,19502.60581
268153,USHERS F,Cé Uiséir F,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1e05-13a3-e055-000000000001,713263.14,733533.06,453161.07,73,453161.0745,3178.457801
267016,BALSCADDEN,Baile Scadán,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1e35-13a3-e055-000000000001,716438.22,763100.43,15968025.17,98,15968025.17,24007.0981
267151,TEMPLEOGUE-LIMEKILN,Teach Mealóg-An Tiníl,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cd3-13a3-e055-000000000001,710941.12,729715.02,1076971.48,101,1076971.478,5598.870629
268070,GRACE PARK,Páirc na nGrás,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d71-13a3-e055-000000000001,717707.98,737504.08,1243434.09,109,1243434.094,4593.189134
268090,KIMMAGE A,Camaigh A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d99-13a3-e055-000000000001,712534.44,731545.59,274022.7,123,274022.6967,2160.323724
268032,CABRA EAST C,An Chabrach Thoir C,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d2a-13a3-e055-000000000001,713926.84,735417.5,456536.25,124,456536.2484,3793.584569
267124,STILLORGAN-DEERPARK,Stigh Lorgan-Páirc na bhFianna,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1ca0-13a3-e055-000000000001,718752.84,728690.21,1021339.64,126,1021339.64,4723.044123
267029,BLANCHARDSTOWN-COOLMINE,Baile Bhlainséir-Cúil Mhín,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cc7-13a3-e055-000000000001,706746.46,739255.98,2750740.13,127,2750740.133,6660.003689
267154,TEMPLEOGUE VILLAGE,Teach Mealóg,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cd6-13a3-e055-000000000001,713258.41,728938.45,513736.16,131,513736.161,3859.893168
268119,PRIORSWOOD C,Coill an Phrióra C,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1dca-13a3-e055-000000000001,720561.17,740676.28,889211.35,132,889211.3503,3996.377803
267022,BLACKROCK-GLENOMENA,An Charraig Dhubh-Gleann na Míne,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cc0-13a3-e055-000000000001,719140.49,730120.62,452309.4,135,452309.4001,3639.498173
268026,BEAUMONT F,Beaumont F,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d24-13a3-e055-000000000001,717712.93,738336.88,543379.29,148,543379.2865,3538.335099
267056,CLONSKEAGH-BELFIELD,Cluain Sceach-Belfield,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d19-13a3-e055-000000000001,718375.19,729995.45,1910627.76,150,1910627.765,6040.935891
268086,KILMORE C,An Choill Mhór C,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d8e-13a3-e055-000000000001,719336.45,739648.4,530821.9,159,530821.898,3465.094379
268149,USHERS B,Cé Uiséir B,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1df5-13a3-e055-000000000001,714115.35,734154.7,270151.79,163,270151.7933,2251.617089
267006,BALLINASCORNEY,Buaile na Scornaí,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1e23-13a3-e055-000000000001,706093.91,722629.6,24127531,171,24127531,25531.10718
267063,DALKEY-BULLOCK,Deilginis-Blóic,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d20-13a3-e055-000000000001,726081.85,727358.22,571291.78,175,571291.7843,3733.685503
267140,TALLAGHT-JOBSTOWN,Tamhlacht-Ráth Miontáin,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cb7-13a3-e055-000000000001,705982.73,726776.56,2729183.45,179,2729183.454,7561.475822
268125,RAHENY-GREENDALE,Ráth Eanaigh-An Gleanntán Glas,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1dd0-13a3-e055-000000000001,722947.75,738917.67,438297.36,197,438297.3645,3137.930686
268042,CLONTARF EAST B,Cluain Tarbh Thoir B,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d44-13a3-e055-000000000001,721728.45,736263.01,3481123.01,221,3481123.013,18128.1369
268033,CABRA WEST A,An Chabrach Thiar A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d2b-13a3-e055-000000000001,712740.06,737182.3,446417.3,225,446417.3023,3425.137491
268025,BEAUMONT E,Beaumont E,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d23-13a3-e055-000000000001,718246.31,737988.62,314936.33,229,314936.3267,2708.656691
267135,SWORDS VILLAGE,Sord,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cb2-13a3-e055-000000000001,718280.93,746778.23,916951.74,235,916951.7375,4634.596446
267159,TIBRADDEN,Tigh Bródáin,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1ce9-13a3-e055-000000000001,715040.81,722420.36,13383847.8,249,13383847.8,19361.47377
268066,FINGLAS SOUTH A,Fionnghlas Theas A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d6d-13a3-e055-000000000001,712262.3,738797.83,585069.05,250,585069.0533,3417.444624
268034,CABRA WEST B,An Chabrach Thiar B,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d2c-13a3-e055-000000000001,713555.62,736837.29,453248.39,251,453248.394,2878.792847
267050,CLONDALKIN-MONASTERY,Cluain Dolcáin-An Mhainistir,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cff-13a3-e055-000000000001,708496.6,731468.5,3947541.45,266,3947541.451,9472.95701
268018,BALLYMUN D,Baile Munna D,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d0e-13a3-e055-000000000001,715075.74,739637.06,472377.44,267,472377.4361,3077.347551
267003,BALBRIGGAN URBAN,Baile Brigín (Uirbeach),Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1ef1-13a3-e055-000000000001,720392.54,763431.3,2185009.93,269,2185009.934,11048.32766
268030,CABRA EAST A,An Chabrach Thoir A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d28-13a3-e055-000000000001,714123.67,736759.49,1408501.76,270,1408501.762,6319.481293
267094,HOLMPATRICK,Inis Pádraig,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d95-13a3-e055-000000000001,722784.31,758329.06,26477467.08,281,26477467.08,41416.73611
267115,RATHFARNHAM-HERMITAGE,Ráth Fearnáin-Eirmeatáiste,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1e02-13a3-e055-000000000001,714857.46,727740.94,782738.64,282,782738.6447,4224.043939
267131,SWORDS-GLASMORE,Sord-An Ghlas Mhór,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1ca7-13a3-e055-000000000001,715988.44,747827.36,4505431.74,285,4505431.74,12790.33686
267105,MALAHIDE EAST,Mullach Íde Thoir,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1de0-13a3-e055-000000000001,723589.61,745558.07,3263496.71,307,3263496.714,9807.711285
267095,HOWTH,Binn Éadair,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1daf-13a3-e055-000000000001,727569.69,738862.81,10953989.2,311,10953989.2,28481.58285
267114,RATHFARNHAM-BUTTERFIELD,Ráth Fearnáin-Gort an Ime,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1e01-13a3-e055-000000000001,713829.82,728334.1,768718.24,317,768718.2395,3901.920267
267070,DUN LAOGHAIRE-MONKSTOWN FARM,Dún Laoghaire-Feirm Bhaile na Manach,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d3d-13a3-e055-000000000001,723115.28,727551.94,341269.73,318,341269.7314,2631.839876
268157,WHITEHALL A,An Halla Bán A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1e09-13a3-e055-000000000001,716083.11,738337.69,1316701.73,324,1316701.732,4615.053002
268063,FINGLAS NORTH A,Fionnghlas Thuaidh A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d6a-13a3-e055-000000000001,712129.15,739734.88,726214.56,349,726214.5622,4375.386627
267025,BLACKROCK-TEMPLEHILL,An Charraig Dhubh-Cnoc an Teampaill,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cc3-13a3-e055-000000000001,721780.43,728815.22,787152.43,354,787152.4303,4459.681776
268145,TERENURE B,Tír an Iúir B,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1df1-13a3-e055-000000000001,713917.03,730543.83,535125.49,371,535125.4928,3321.677965
267031,BLANCHARDSTOWN-DELWOOD,Baile Bhlainséir-Delwood,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cc9-13a3-e055-000000000001,706935.09,738073.14,1009814.02,375,1009814.023,4543.099735
268118,PHOENIX PARK,Páirc an Fhionnuisce,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1dbe-13a3-e055-000000000001,711572.72,735496.41,7374042.46,394,7374042.464,11566.97616
267130,SUTTON,Cill Fhionntain,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1ca6-13a3-e055-000000000001,724359.34,739201.25,1441394.52,439,1441394.525,7849.666232
268099,MERCHANTS QUAY B,Cé na gCeannaithe B,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1da2-13a3-e055-000000000001,714746.38,733724.2,241335.94,440,241335.9436,2191.928097
267139,TALLAGHT-GLENVIEW,Tamhlacht-Radharc an Ghleanna,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cb6-13a3-e055-000000000001,710245.51,727726.02,406247.37,451,406247.3651,4772.754008
268116,PEMBROKE WEST B,Peambróg Thiar B,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1dbc-13a3-e055-000000000001,717540.49,732205.48,743155.72,471,743155.7208,4929.233038
268003,ARRAN QUAY C,Cé Árann C,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1ced-13a3-e055-000000000001,714299.29,734463.8,382551.09,505,382551.0941,3076.963416
268011,BALLYGALL C,Baile Gall C,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d07-13a3-e055-000000000001,714929.98,738545.07,991998.17,506,991998.1699,4199.621384
268148,USHERS A,Cé Uiséir A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1df4-13a3-e055-000000000001,713227.88,733998.48,721925.95,507,721925.9518,3541.018777
268069,FINGLAS SOUTH D,Fionnghlas Theas D,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d70-13a3-e055-000000000001,712012.93,738136.37,443318.32,525,443318.317,2988.637497
268147,TERENURE D,Tír an Iúir D,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1df3-13a3-e055-000000000001,713979.35,729598.37,462362.65,530,462362.6451,3270.435305
267088,FOXROCK-CARRICKMINES,Carraig an tSionnaigh-Carraig Mhaighin,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d7a-13a3-e055-000000000001,722270.06,725235.2,2828887.26,531,2828887.265,7263.329863
267002,BALBRIGGAN RURAL,Baile Brigín (Tuath),Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1ef0-13a3-e055-000000000001,719828.16,761726.8,25769744.41,543,25769744.41,35149.98442
268084,KILMAINHAM B,Cill Mhaighneann B,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d8c-13a3-e055-000000000001,712004.12,733861.54,812890.05,552,812890.051,4919.798486
267072,DUN LAOGHAIRE SALLYNOGGIN EAST,Dún Laoghaire-An Naigín Thoir,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d3f-13a3-e055-000000000001,724559.89,726676.95,739158.33,571,739158.3266,3997.642491
267143,TALLAGHT-KILTIPPER,Tamhlacht-Coill Tobair,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1ccb-13a3-e055-000000000001,708341.47,725926.17,1655643.57,574,1655643.572,6690.262106
268021,BEAUMONT A,Beaumont A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d11-13a3-e055-000000000001,717324.82,739189.72,512932.86,579,512932.8558,3758.836393
267026,BLACKROCK-WILLIAMSTOWN,An Charraig Dhubh-Baile Liam,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cc4-13a3-e055-000000000001,720454.39,729455.03,1068995.39,600,1068995.386,5556.065872
268108,NORTH DOCK B,An Duga Thuaidh B,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1db4-13a3-e055-000000000001,718782.66,735009.53,3464921.16,609,3464921.159,13429.98313
268027,BOTANIC A,Garraithe na Lus A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d25-13a3-e055-000000000001,714699.65,737207.16,1315169.42,612,1315169.416,5069.245943
268001,ARRAN QUAY A,Cé Árann A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1ceb-13a3-e055-000000000001,714830.97,735541.77,153192.9,615,153192.8985,2210.68582
268046,CLONTARF WEST A,Cluain Tarbh Thiar A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d48-13a3-e055-000000000001,719465.19,737882.82,701964.19,616,701964.1898,3821.755351
267062,DALKEY-AVONDALE,Deilginis-Avondale,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d1f-13a3-e055-000000000001,724882.71,726134.58,523468.8,617,523468.7957,3389.090235
268035,CABRA WEST C,An Chabrach Thiar C,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d2d-13a3-e055-000000000001,713192.67,736175.72,573608.62,642,573608.6238,3207.457153
267009,BALLINTEER-LUDFORD,Baile an tSaoir-Ludford,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1e26-13a3-e055-000000000001,716683.71,726811.59,461015.07,646,461015.0747,3201.960264
268144,TERENURE A,Tír an Iúir A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1df0-13a3-e055-000000000001,714156.01,731257.68,540754.77,649,540754.7665,3179.207759
268105,MOUNTJOY B,Muinseo B,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1da8-13a3-e055-000000000001,716099.83,735498.01,223639.46,660,223639.4561,2137.440421
268151,USHERS D,Cé Uiséir D,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1df7-13a3-e055-000000000001,713548.54,733107.03,147489.95,695,147489.9513,1783.301875
268161,WOOD QUAY A,Cé an Adhmaid A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1e0d-13a3-e055-000000000001,715153.07,733676.76,174582.03,704,174582.028,2487.300608
267059,CLONSKEAGH-WINDY ARBOUR,Cluain Sceach-Na Glasáin,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d1c-13a3-e055-000000000001,717322.38,729245.16,713114.71,711,713114.7057,3713.260449
267078,DUNDRUM-BALALLY,Dún Droma-Baile Amhlaoibh,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d5a-13a3-e055-000000000001,718811.11,726487.67,2509546.87,716,2509546.866,7842.668686
267027,BLANCHARDSTOWN-ABBOTSTOWN,Baile Bhlainséir-Baile an Aba,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cc5-13a3-e055-000000000001,709702.84,739126.91,7186209.01,718,7186209.014,12417.61464
267087,FOXROCK-BEECHPARK,Carraig an tSionnaigh-Páirc na Feá,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d79-13a3-e055-000000000001,722337.66,726237.5,537692.43,744,537692.4298,3586.960254
267098,KILSALLAGHAN,Cill Shalcháin,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1dc5-13a3-e055-000000000001,712119.08,748282.52,27803052.03,760,27803052.03,33471.62936
268138,ROTUNDA A,Rotunda A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1dea-13a3-e055-000000000001,715790.61,735327.29,249306.38,763,249306.3772,2084.734149
267067,DUN LAOGHAIRE-EAST CENTRAL,Dún Laoghaire Láir Thoir,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d3a-13a3-e055-000000000001,724589.6,728772.05,452763.25,798,452763.2496,6381.315719
267052,CLONDALKIN-ROWLAGH,Cluain Dolcáin-Rualach,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d01-13a3-e055-000000000001,706342.44,733569.53,728317.72,801,728317.7158,3818.499687
268004,ARRAN QUAY D,Cé Árann D,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cee-13a3-e055-000000000001,713712.86,734831.5,345146.26,809,345146.2574,2716.967031
267011,BALLINTEER-MEADOWBROADS,Baile an tSaoir-Cluain Leathan,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1e28-13a3-e055-000000000001,716682.08,727527.43,342753.46,829,342753.455,2763.983735
268120,PRIORSWOOD D,Coill an Phrióra D,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1dcb-13a3-e055-000000000001,719854.41,740012.89,785512.02,837,785512.0223,4185.503999
268096,MANSION HOUSE A,Teach an Ardmhéara A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d9f-13a3-e055-000000000001,716427.99,734046.06,669176.09,843,669176.0902,3303.628394
268051,CRUMLIN A,Cromghlinn A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d4d-13a3-e055-000000000001,711803.56,732670.63,543406.15,846,543406.154,3502.241361
268078,INCHICORE A,Inse Chór A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d86-13a3-e055-000000000001,710962.42,733117.41,1000696.96,862,1000696.958,5102.316112
268002,ARRAN QUAY B,Cé Árann B,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cec-13a3-e055-000000000001,714444.24,735220.41,759062.72,881,759062.7186,3660.394092
267127,STILLORGAN-MERVILLE,Stigh Lorgan-Merville,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1ca3-13a3-e055-000000000001,719892.59,727320.11,1137620.97,891,1137620.971,4523.591375
268053,CRUMLIN C,Cromghlinn C,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d4f-13a3-e055-000000000001,713807.98,732417.42,497901.43,895,497901.4337,3062.595202
268057,DECIES,Na Déise,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d64-13a3-e055-000000000001,710362.21,733461.02,316796.92,896,316796.9242,2355.588374
267106,MALAHIDE WEST,Mullach Íde Thiar,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1de1-13a3-e055-000000000001,721493.06,745818.65,2579173.77,918,2579173.766,9352.766854
267144,TALLAGHT-KINGSWOOD,Tamhlacht-Coill an Rí,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1ccc-13a3-e055-000000000001,708906.09,728593.07,1696463.79,945,1696463.789,6681.836282
268155,WALKINSTOWN B,Baile Bhailcín B,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1e07-13a3-e055-000000000001,711589.15,731409.79,344308.56,968,344308.5621,3005.280286
268132,RATHMINES WEST A,Ráth Maonais Thiar A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1dd7-13a3-e055-000000000001,715122.26,732017.55,657797.4,974,657797.3965,3351.992506
268135,RATHMINES WEST D,Ráth Maonais Thiar D,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1de7-13a3-e055-000000000001,715345.19,731018.46,372854.25,977,372854.2549,2951.9581
268088,KILMORE A,An Choill Mhór A,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d97-13a3-e055-000000000001,717558.27,740050.64,774334.31,981,774334.315,4153.981865
268103,MERCHANTS QUAY F,Cé na gCeannaithe F,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1da6-13a3-e055-000000000001,714041.27,732899.54,298493.09,999,298493.0857,2234.314124
267138,TALLAGHT-FETTERCAIRN,Tamhlacht-Fothair Chardain,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cb5-13a3-e055-000000000001,705982.17,728301.67,4590260.87,1001,4590260.87,9892.251698
267142,TALLAGHT-KILNAMANAGH,Tamhlacht-Cill na Manach,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1cca-13a3-e055-000000000001,709922.93,729836.2,2134093.88,1008,2134093.876,7250.082155
268040,CHERRY ORCHARD C,Gort na Silíní C,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d42-13a3-e055-000000000001,708829.51,732777.41,1418585.87,1013,1418585.873,6370.600365
267018,BLACKROCK-SEAPOINT,An Charraig Dhubh-Rinn na Mara,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1e37-13a3-e055-000000000001,722508.55,728930.21,364502.6,1015,364502.5996,3133.818857
267069,DUN LAOGHAIRE-GLENAGEARY,Dún Laoghaire-Gleann na gCaorach,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d3c-13a3-e055-000000000001,724091.35,727591.24,590702.54,1026,590702.5353,3267.73857
268037,CHAPELIZOD,Séipéal Iosóid,Baile Átha Cliath,DUBLIN,Leinster,2ae19629-1d2f-13a3-e055-000000000001,710307.17,734399.56,1167337.44,1030,1167337.441,5560.879409
